,Lat,Lng,Price,Tempature (C),ZipCode
2471,45.72,-93.2,152800.0,3.66,55006
2472,41.73,-85.47,123800.0,0.78,46746
2473,40.27,-83.2,237800.0,-1.0,43061
2474,41.4,-72.12,207400.0,1.0,06375
2475,33.45,-116.8,370400.0,15.75,92536
2476,36.25,-79.08,254300.0,8.84,27541
2477,38.68,-86.78,74400.0,2.03,47581
2478,44.4,-71.15,109800.0,-2.97,03581
2479,41.66,-80.86,140600.0,0.28,44084
2480,38.92,-120.76,321900.0,6.08,95634
2481,46.35,-120.18,162500.0,2.0,98932
2482,41.97,-71.47,250700.0,1.08,02838
2483,40.59,-76.71,100600.0,3.33,17048
2484,37.03,-80.44,194400.0,8.19,24149
2485,40.88,-74.66,226800.0,1.64,07852
2486,38.56,-121.29,347100.0,10.89,95655
2487,42.05,-79.13,101600.0,-0.23,14738
2488,34.77,-96.98,134400.0,11.0,74872
2489,41.92,-77.52,86000.0,1.0,16950
2490,40.9,-76.0,64000.0,0.8,18237
2491,29.73,-85.01,203200.0,12.0,32320
2492,40.41,-84.21,162300.0,-0.39,45302
2493,41.74,-84.22,94700.0,0.86,49256
2494,45.36,-122.34,438700.0,6.85,97022
2495,44.12,-94.22,162100.0,3.95,56055
2496,43.74,-93.73,77600.0,3.28,56097
2497,42.23,-71.38,682500.0,0.84,01770
2498,36.88,-121.63,621400.0,11.34,95004
2499,39.2,-78.09,272100.0,9.7,22656
2500,41.64,-73.21,310000.0,0.11,06751
2501,33.92,-117.8,706600.0,15.82,92823
2502,33.54,-87.05,110500.0,8.15,35118
2503,41.9,-93.6,191800.0,5.5,50124
2504,47.5,-92.24,100500.0,2.99,55705
2505,42.18,-85.47,174000.0,1.22,49088
2506,45.86,-123.2,201900.0,7.15,97064
2507,41.07,-85.61,98100.0,0.84,46787
2508,45.25,-123.11,258300.0,6.78,97127
2509,39.87,-75.34,86200.0,4.17,19022
2510,41.7,-70.37,435400.0,0.89,02668
2511,43.3,-78.82,152800.0,0.0,14172
2512,34.85,-95.57,75500.0,10.0,74547
2513,43.36,-83.85,97600.0,1.43,48722
2514,47.73,-122.56,279100.0,6.38,98392
2515,40.69,-85.42,104800.0,0.78,46792
2516,41.24,-81.05,104600.0,0.51,44288
2517,41.17,-90.05,69200.0,4.58,61434
2518,41.37,-79.68,109100.0,-1.41,16346
2519,42.6,-70.88,533900.0,0.4,01984
2520,38.83,-84.1,147900.0,2.02,45120
2521,40.27,-80.46,147200.0,1.19,15312
2522,37.27,-95.56,52900.0,8.42,67335
2523,38.3,-85.48,184200.0,1.98,40056
2524,40.8,-80.46,155600.0,0.49,16115
2525,42.45,-79.16,104000.0,-0.28,14062
2526,32.66,-79.93,629900.0,13.75,29439
2527,40.88,-80.34,110200.0,0.42,16157
2528,41.51,-72.44,221300.0,0.9,06469
2529,38.84,-119.35,322900.0,1.02,89444
2530,43.07,-78.27,99500.0,0.01,14125
2531,38.08,-87.75,160800.0,1.66,47638
2532,38.68,-96.89,54900.0,7.3,67449
2533,35.96,-83.92,306600.0,3.34,37902
2534,39.04,-95.79,159600.0,5.32,66615
2535,42.12,-72.12,294900.0,0.57,01518
2536,36.92,-79.66,320200.0,8.97,24137
2537,40.88,-74.58,288700.0,1.64,07803
2538,45.08,-123.5,167500.0,6.33,97396
2539,39.62,-87.31,88100.0,0.65,47874
2540,44.94,-68.63,101200.0,-2.0,04461
2541,42.62,-75.35,79500.0,-3.5,13411
2542,36.38,-87.11,185800.0,4.86,37035
2543,41.12,-85.87,118300.0,0.7,46510
2544,42.33,-78.89,70200.0,-0.41,14719
2545,32.66,-93.97,92900.0,9.0,71060
2546,42.89,-71.13,345600.0,0.0,03826
2547,38.66,-90.83,363200.0,10.15,63341
2548,42.38,-71.87,301200.0,0.11,01522
2549,40.83,-75.87,64800.0,0.99,18250
2550,40.45,-85.5,93000.0,0.79,46989
2551,32.57,-80.72,183500.0,13.29,29940
2552,35.22,-82.46,221600.0,11.59,28790
2553,42.45,-71.88,339000.0,0.17,01541
2554,41.31,-82.61,141300.0,1.04,44846
2555,41.87,-73.46,379600.0,-0.55,06069
2556,38.36,-87.22,79600.0,0.7,47598
2557,35.66,-95.83,112100.0,9.22,74445
2558,40.85,-80.62,127900.0,0.33,44445
2559,39.69,-79.98,164400.0,1.53,26541
2560,37.18,-87.46,110000.0,3.0,42442
2561,43.29,-76.08,138500.0,-1.43,13167
2562,40.7,-81.37,120400.0,-0.41,44626
2563,35.95,-79.64,149200.0,9.23,27283
2564,40.38,-75.48,195900.0,2.71,18076
2565,39.18,-87.39,81100.0,1.16,47879
2566,47.84,-92.72,159200.0,3.28,55723
2567,38.38,-90.8,157800.0,10.14,63072
2568,41.7,-72.15,188000.0,0.91,06280
2569,40.65,-81.31,126300.0,-0.41,44643
2570,42.67,-92.34,157500.0,3.99,50622
2571,41.49,-85.83,155600.0,0.75,46553
2572,33.65,-101.68,138600.0,13.03,79329
2573,45.92,-122.46,406700.0,7.0,98601
2574,35.74,-78.09,170200.0,11.14,27880
2575,42.01,-85.47,140800.0,0.62,49072
2576,44.01,-92.26,203000.0,2.42,55934
2577,41.79,-110.53,157500.0,2.78,83101
2578,39.68,-121.37,231700.0,9.5,95916
2579,40.95,-80.14,164600.0,0.43,16051
2580,19.57,-155.03,272100.0,17.63,96760
2581,41.53,-86.27,119800.0,0.62,46536
2582,40.04,-76.11,231600.0,4.01,17529
2583,38.59,-78.03,270100.0,11.5,22737
2584,41.83,-91.67,264500.0,5.0,52338
2585,43.0,-77.67,195700.0,0.5,14543
2586,41.04,-86.04,90100.0,0.41,46910
2587,41.81,-71.14,323100.0,1.18,02715
2588,42.12,-84.35,183800.0,1.44,49234
2589,41.09,-80.86,154500.0,-0.17,44451
2590,43.34,-75.6,97300.0,-1.21,13471
2591,40.02,-76.17,220100.0,4.01,17572
2592,41.61,-80.87,129700.0,0.28,44085
2593,43.82,-91.75,147000.0,2.31,55971
2594,42.42,-77.69,82600.0,0.47,14807
2595,41.21,-122.27,166400.0,1.0,96025
2596,44.34,-75.92,113400.0,-1.26,13607
2597,35.62,-86.56,156000.0,6.0,37180
2598,38.31,-82.75,99900.0,2.0,41168
2599,42.38,-71.64,381100.0,0.0,01503
2600,38.24,-77.92,205600.0,11.66,22567
2601,42.63,-78.74,197800.0,0.01,14025
2602,41.09,-75.28,140100.0,0.35,18332
2603,44.99,-73.37,132200.0,-2.4,12979
2604,37.39,-93.5,134500.0,10.0,65770
2605,35.42,-81.31,121300.0,10.29,28033
2606,38.37,-86.36,76900.0,1.75,47140
2607,48.8,-122.09,285200.0,7.8,98244
2608,39.35,-84.78,243800.0,1.6,45053
2609,42.91,-70.99,386100.0,-0.1,03827
2610,40.93,-72.31,1772700.0,1.0,11932
2611,41.27,-96.31,257000.0,7.49,68069
2612,30.42,-81.97,200300.0,13.65,32009
2613,40.54,-82.4,136300.0,-0.53,44822
2614,44.96,-94.06,145200.0,4.07,55395
2615,39.2,-96.07,151500.0,6.77,66536
2616,41.47,-83.28,130600.0,0.77,43416
2617,39.89,-105.78,550400.0,10.79,80482
2618,40.23,-85.78,79600.0,1.0,46044
2619,40.83,-72.73,475400.0,1.25,11941
2620,40.76,-97.06,153200.0,7.75,68405
2621,33.82,-86.74,93200.0,7.96,35172
2622,29.6,-98.05,304400.0,7.43,78123
2623,39.42,-121.72,201000.0,9.45,95917
2624,41.3,-75.34,131500.0,-0.59,18445
2625,40.96,-80.65,141300.0,-0.01,44452
2626,37.67,-106.61,239900.0,3.08,81154
2627,26.75,-82.26,1490600.0,18.72,33921
2628,40.4,-104.53,247000.0,11.27,80644
2629,41.23,-75.26,156300.0,-0.15,18325
2630,43.94,-76.11,191200.0,-0.96,13685
2631,43.03,-76.44,138700.0,-0.21,13060
2632,45.11,-93.67,353500.0,3.8,55357
2633,43.06,-71.94,193100.0,-0.25,03440
2634,40.1,-104.45,292300.0,14.17,80643
2635,40.95,-84.24,167500.0,-0.32,45844
2636,40.09,-85.84,86500.0,0.72,46051
2637,38.36,-98.58,86600.0,10.0,67526
2638,42.38,-73.72,213700.0,-2.8,12106
2639,41.63,-72.08,207400.0,1.18,06330
2640,44.49,-108.08,134300.0,1.41,82426
2641,38.82,-95.69,95000.0,6.02,66414
2642,40.77,-89.93,120900.0,5.25,61529
2643,39.21,-84.96,186400.0,1.76,47022
2644,41.55,-73.3,500600.0,-0.09,06783
2645,39.12,-87.0,75200.0,0.94,47471
2646,41.76,-93.82,252200.0,5.32,50109
2647,42.7,-72.58,212900.0,-0.66,01337
2648,36.06,-96.06,158200.0,9.4,74131
2649,37.81,-78.97,250100.0,9.7,22967
2650,44.94,-93.63,457600.0,3.0,55384
2651,43.58,-124.16,176000.0,6.0,97449
2652,42.03,-71.58,305400.0,1.0,01529
2653,41.72,-74.58,99000.0,-0.78,12789
2654,42.1,-73.36,253300.0,-0.79,01257
2655,45.67,-93.24,219800.0,3.69,55080
2656,47.05,-114.27,313400.0,1.0,59834
2657,40.34,-85.35,82400.0,0.56,47338
2658,44.45,-75.67,110000.0,-1.39,13646
2659,41.7,-74.64,95200.0,-0.78,12779
2660,45.2,-92.83,391600.0,3.45,55047
2661,38.24,-121.54,386600.0,11.44,95690
2662,41.03,-77.32,174500.0,2.33,17747
2663,40.45,-81.68,111800.0,-0.21,43804
2664,39.76,-94.93,120800.0,6.36,66090
2665,42.17,-71.89,241400.0,0.31,01537
2666,39.87,-80.82,85500.0,1.52,43942
2667,40.93,-84.72,101100.0,0.43,45832
2668,42.83,-84.76,184900.0,1.8,48822
2669,43.93,-93.95,141100.0,3.99,56065
2670,39.56,-84.62,143700.0,1.14,45064
2671,37.28,-98.58,70000.0,11.71,67104
2672,41.53,-85.71,169100.0,0.75,46543
2673,40.56,-80.23,153400.0,1.0,15046
2674,42.38,-88.92,239700.0,1.99,61011
2675,32.38,-82.97,162800.0,13.2,31075
2676,45.2,-117.85,159500.0,1.04,97883
2677,39.22,-95.31,104700.0,5.63,66066
2678,42.37,-84.25,168600.0,1.43,49259
2679,34.07,-101.87,70100.0,12.82,79041
2680,43.24,-83.95,92300.0,1.63,48417
2681,33.6,-81.32,98200.0,12.75,29137
2682,39.21,-81.48,72800.0,3.01,26142
2683,33.1,-84.45,154000.0,10.14,30206
2684,44.4,-69.95,163500.0,-0.73,04355
2685,35.49,-95.31,80500.0,9.99,74469
2686,41.89,-91.57,216900.0,4.71,52227
2687,43.42,-71.41,239800.0,-0.84,03237
2688,41.97,-70.8,407200.0,0.87,02367
2689,40.63,-105.26,374700.0,11.8,80512
2690,42.07,-91.66,220800.0,4.6,52328
2691,27.53,-82.73,906300.0,15.98,34216
2692,41.69,-93.97,191700.0,5.38,50063
2693,44.85,-74.75,76300.0,-2.53,13613
2694,33.37,-80.96,90100.0,12.79,29038
2695,39.21,-95.44,120300.0,5.61,66070
2696,44.94,-92.28,167100.0,2.65,54028
2697,40.18,-77.99,118400.0,5.19,17264
2698,41.53,-85.08,137900.0,0.87,46747
2699,40.93,-82.52,106100.0,-0.23,44878
2700,44.77,-93.92,193900.0,4.07,55368
2701,41.83,-97.47,143100.0,9.73,68748
2702,36.26,-81.84,221300.0,5.99,28679
2703,39.63,-82.53,143300.0,-0.3,43155
2704,33.56,-89.64,87000.0,6.0,38925
2705,44.16,-75.33,82300.0,-1.33,13648
2706,40.02,-81.08,103800.0,1.0,43719
2707,42.55,-88.16,201300.0,2.55,53170
2708,38.61,-89.6,156000.0,6.74,62216
2709,40.53,-75.21,324000.0,2.37,18930
2710,42.0,-84.31,149500.0,1.22,49220
2711,38.42,-120.48,229300.0,4.1,95255
2712,41.67,-70.11,403200.0,0.88,02671
2713,42.93,-70.89,416000.0,-0.1,03844
2714,43.25,-71.96,252000.0,-0.77,03221
2715,42.19,-74.62,157400.0,-2.0,12455
2716,41.23,-83.09,121200.0,-0.26,44836
2717,43.8,-71.85,162600.0,-2.42,03266
2718,42.48,-96.07,150700.0,7.73,51039
2719,44.2,-75.96,123400.0,-1.24,13656
2720,41.87,-80.66,110800.0,-0.02,44048
2721,39.95,-75.97,216700.0,4.27,19310
2722,43.1,-70.71,419600.0,-0.25,03905
2723,44.08,-76.12,167400.0,-1.68,13622
2724,37.64,-79.46,138900.0,6.52,24555
2725,40.36,-81.43,106500.0,0.18,44629
2726,42.23,-85.32,149500.0,1.0,49034
2727,38.14,-92.95,229600.0,8.63,65324
2728,35.15,-94.51,118900.0,10.98,74932
2729,43.74,-71.6,258100.0,-1.59,03245
2730,33.99,-96.16,108900.0,11.0,74726
2731,38.01,-77.32,179300.0,11.71,22514
2732,42.31,-76.19,105800.0,-0.59,13736
2733,44.16,-75.71,114200.0,-1.23,13673
2734,37.68,-87.53,134800.0,2.02,42452
2735,40.4,-83.52,134200.0,-0.88,43358
2736,43.15,-75.34,136400.0,-2.24,13424
2737,38.5,-94.36,146200.0,6.16,64725
2738,39.81,-79.58,195000.0,1.02,15437
2739,27.92,-82.84,606600.0,15.62,33786
2740,39.74,-79.9,90300.0,1.42,15474
2741,39.97,-84.72,106300.0,0.88,45346
2742,38.33,-123.04,970000.0,8.04,94923
2743,41.16,-86.03,113600.0,0.49,46539
2744,41.11,-76.74,151300.0,2.52,17772
2745,41.01,-75.3,131800.0,0.76,18321
2746,40.15,-81.08,92400.0,1.35,43977
2747,40.7,-84.84,114500.0,0.45,46772
2748,39.27,-87.11,99900.0,1.51,47841
2749,42.44,-90.93,160400.0,3.47,52045
2750,41.68,-81.06,162200.0,0.65,44086
2751,30.99,-97.36,113100.0,8.5,76554
2752,40.58,-85.88,86100.0,0.84,46919
2753,43.78,-94.16,78100.0,4.37,56098
2754,43.43,-71.78,217200.0,-1.49,03216
2755,42.3,-77.21,88200.0,0.6,14879
2756,38.82,-122.71,265700.0,6.67,95426
2757,30.41,-88.25,67400.0,10.67,36509
2758,43.2,-76.92,83700.0,-0.01,14516
2759,42.15,-76.95,160200.0,-0.07,14814
2760,41.69,-73.18,258500.0,0.2,06763
2761,44.59,-75.42,87200.0,-1.45,13654
2762,32.84,-116.51,478700.0,16.2,91962
2763,37.99,-100.99,134500.0,12.54,67851
2764,41.99,-73.2,252400.0,-0.38,06058
2765,41.67,-77.08,106300.0,1.48,16912
2766,39.23,-121.15,416400.0,9.35,95975
2767,42.83,-85.25,168400.0,1.3,48815
2768,37.04,-119.68,373800.0,10.36,93626
2769,40.33,-85.16,65100.0,0.35,47373
2770,38.63,-77.91,320000.0,11.41,22724
2771,39.61,-83.13,136400.0,-0.43,43164
2772,37.15,-79.33,142300.0,8.35,24571
2773,43.07,-78.06,127600.0,0.67,14422
2774,39.75,-76.44,227400.0,5.98,17321
2775,33.93,-79.92,91100.0,12.28,29114
2776,42.04,-84.08,182400.0,1.39,49287
2777,36.52,-75.97,231500.0,9.41,27950
2778,44.21,-71.75,281300.0,-3.14,03580
2779,44.5,-74.93,126900.0,-2.49,13625
2780,43.95,-73.47,110600.0,-3.01,12928
2781,37.01,-79.69,455600.0,8.8,24176
2782,39.4,-86.58,111000.0,0.98,46166
2783,43.88,-75.68,118900.0,-1.97,13626
2784,40.11,-104.94,295700.0,14.92,80520
2785,42.35,-79.3,99500.0,-0.01,14718
2786,37.56,-76.48,255800.0,8.54,23071
2787,42.75,-123.39,177400.0,3.19,97442
2788,38.12,-87.92,125600.0,1.99,47631
2789,37.56,-94.69,79500.0,8.01,66712
2790,47.16,-122.71,284900.0,6.79,98303
2791,42.2,-71.91,255700.0,0.19,01542
2792,36.59,-79.66,105200.0,9.66,24069
2793,42.45,-91.01,146900.0,3.46,52046
2794,42.61,-74.15,172700.0,-3.0,12023
2795,45.36,-92.76,212300.0,3.75,55074
2796,41.13,-83.02,124600.0,-0.25,44867
2797,42.78,-74.74,130300.0,-3.0,13320
2798,39.52,-119.98,387200.0,1.07,89439
2799,38.78,-85.63,91900.0,2.1,47230
2800,47.5,-116.74,419400.0,1.46,83833
2801,45.3,-94.6,180100.0,5.1,55329
2802,39.1,-98.21,74300.0,7.32,67455
2803,39.92,-85.52,118700.0,0.4,47384
2804,42.65,-92.48,183200.0,4.29,50647
2805,40.0,-80.0,133200.0,1.15,15333
2806,37.17,-118.29,249300.0,6.81,93513
2807,43.66,-70.19,415400.0,-0.49,04108
2808,39.16,-84.31,406800.0,1.15,45174
2809,41.72,-90.55,232100.0,3.99,52756
2810,45.42,-118.85,138200.0,1.8,97868
2811,42.07,-76.4,105200.0,-0.66,13734
2812,40.94,-79.45,95100.0,-0.51,16259
2813,34.89,-90.16,176700.0,4.26,38641
2814,42.77,-74.29,132900.0,-3.0,12066
2815,38.46,-78.16,236600.0,11.67,22735
2816,44.88,-73.64,93300.0,-3.24,12910
2817,40.52,-87.12,84200.0,0.75,47970
2818,40.83,-81.03,141600.0,0.0,44634
2819,38.71,-106.12,418500.0,6.96,81236
2820,39.93,-87.46,66900.0,0.73,47928
2821,39.65,-86.75,123000.0,1.41,46128
2822,43.72,-91.99,168300.0,2.32,55949
2823,41.5,-91.44,170400.0,5.0,52755
2824,41.42,-75.26,208400.0,-0.59,18438
2825,40.86,-86.51,84600.0,0.84,46978
2826,40.79,-76.29,33800.0,3.0,17935
2827,43.88,-93.32,163200.0,2.79,56026
2828,39.3,-120.77,345400.0,4.45,95977
2829,43.66,-94.73,88900.0,5.42,56171
2830,41.04,-84.29,165200.0,-0.33,45827
2831,42.41,-78.51,98100.0,0.14,14101
2832,33.47,-86.96,59800.0,8.17,35061
2833,41.23,-96.39,121300.0,7.99,68073
2834,43.41,-75.9,83100.0,-1.26,13493
2835,39.44,-99.29,73500.0,9.9,67669
2836,38.47,-86.78,152600.0,1.0,47527
2837,44.38,-108.04,145800.0,1.45,82410
2838,40.77,-98.38,222400.0,7.75,68832
2839,32.96,-117.05,1393000.0,16.0,92091
2840,41.62,-72.14,210900.0,1.1,06254
2841,40.0,-79.77,151900.0,1.01,15480
2842,36.32,-75.81,258800.0,9.04,27927
2843,39.66,-89.38,101000.0,6.17,62531
2844,39.01,-96.29,146800.0,6.72,66401
2845,43.88,-75.46,114000.0,-1.94,13620
2846,43.21,-75.07,136800.0,-4.0,13431
2847,45.67,-94.68,170500.0,5.3,56331
2848,38.07,-97.35,135900.0,8.01,67117
2849,42.54,-73.5,188000.0,-2.8,12062
2850,34.91,-97.93,125100.0,10.36,73067
2851,42.41,-74.4,132000.0,-3.0,12076
2852,35.13,-96.76,86600.0,10.48,74854
2853,40.09,-80.07,164600.0,1.16,15360
2854,44.6,-92.95,274900.0,3.23,55031
2855,38.69,-94.57,223700.0,5.67,64734
2856,37.8,-77.94,202300.0,11.84,23065
2857,42.26,-89.84,125000.0,2.57,61062
2858,39.47,-85.66,125100.0,0.77,46182
2859,36.81,-97.72,107100.0,10.98,73759
2860,38.04,-85.16,179600.0,2.2,40046
2861,39.1,-94.49,50200.0,5.65,64125
2862,41.48,-93.75,331000.0,5.67,50061
2863,46.87,-113.86,299100.0,1.0,59823
2864,40.52,-87.25,79800.0,1.0,47971
2865,42.35,-72.05,279900.0,0.31,01068
2866,35.57,-79.52,122400.0,9.76,27208
2867,37.39,-97.11,84600.0,8.49,67146
2868,42.16,-74.79,162900.0,-2.0,13731
2869,35.62,-95.49,106000.0,9.8,74450
2870,41.54,-81.07,167000.0,0.62,44046
2871,40.63,-76.19,96500.0,2.63,17929
2872,41.48,-74.6,173700.0,-0.67,12729
2873,43.71,-92.57,118800.0,2.33,55936
2874,44.92,-73.79,92500.0,-3.57,12935
2875,45.46,-92.73,197500.0,3.58,55084
2876,42.7,-77.28,133900.0,0.63,14507
2877,44.97,-74.49,72300.0,-3.89,12937
2878,40.6,-86.52,86700.0,1.01,46917
2879,40.5,-84.31,141600.0,-0.76,45871
2880,42.51,-72.7,266900.0,-0.89,01341
2881,42.9,-72.05,269100.0,-0.14,03444
2882,42.85,-75.98,165400.0,-1.01,13063
2883,42.36,-73.76,162700.0,-2.74,12173
2884,33.13,-87.76,174000.0,7.0,35480
2885,40.95,-85.93,99200.0,0.56,46974
2886,42.69,-73.56,195600.0,-2.8,12140
2887,41.46,-80.81,92800.0,0.29,44450
2888,38.88,-89.74,159400.0,8.13,62001
2889,44.05,-73.47,92000.0,-3.72,12974
2890,41.33,-83.45,92000.0,0.78,43406
2891,40.59,-89.53,176500.0,4.67,61535
2892,38.78,-89.78,153100.0,8.13,62061
2893,44.5,-93.38,335300.0,3.15,55088
2894,39.71,-105.7,306600.0,10.76,80444
2895,42.98,-73.35,152900.0,-3.0,12057
2896,41.98,-74.21,237500.0,-1.25,12481
2897,33.95,-80.22,80300.0,11.77,29104
2898,43.85,-76.24,168300.0,-0.99,13650
2899,35.22,-83.65,222400.0,8.34,28781
2900,39.9,-85.61,130800.0,0.68,46186
2901,38.42,-95.82,105000.0,6.91,66856
2902,38.17,-97.12,60700.0,8.02,66866
2903,25.76,-80.14,3695100.0,20.38,33109
2904,41.89,-83.78,133000.0,0.99,49238
2905,42.23,-74.24,176800.0,-3.0,12442
2906,45.09,-71.36,158000.0,-4.02,03592
2907,43.54,-91.78,106800.0,2.48,55954
2908,41.82,-93.16,151100.0,5.63,50028
2909,44.04,-71.69,167100.0,-2.44,03262
2910,48.02,-116.99,222700.0,1.49,83804
2911,40.64,-76.54,97700.0,3.34,17983
2912,40.37,-85.95,98100.0,0.68,46076
2913,43.91,-71.65,181800.0,-2.18,03285
2914,39.04,-84.84,152200.0,1.77,41080
2915,43.33,-78.24,119300.0,-0.01,14571
2916,34.7,-76.56,239000.0,11.05,28531
2917,41.52,-94.21,138600.0,5.84,50070
2918,42.58,-92.16,154800.0,3.99,50626
2919,45.2,-123.96,382400.0,6.38,97135
2920,48.01,-117.56,220800.0,1.4,99110
2921,45.65,-121.38,390000.0,2.0,97040
2922,42.28,-91.54,142300.0,4.39,52218
2923,43.58,-96.5,186700.0,5.43,57068
2924,37.8,-78.69,172200.0,10.77,22969
2925,39.39,-87.09,116800.0,1.52,47840
2926,36.75,-76.84,192500.0,9.84,23315
2927,41.63,-73.29,484000.0,-0.11,06793
2928,40.29,-80.3,174400.0,0.99,15340
2929,40.75,-88.29,67000.0,2.62,60921
2930,41.96,-73.36,254500.0,-0.5,06031
2931,43.17,-72.08,221500.0,-0.9,03280
2932,41.27,-83.43,107100.0,0.72,43457
2933,42.15,-72.84,228600.0,-0.45,01071
2934,39.87,-86.64,146500.0,1.25,46165
2935,40.59,-79.56,83500.0,0.51,15673
2936,44.24,-92.43,281300.0,2.74,55991
2937,38.33,-87.45,106100.0,1.59,47649
2938,42.09,-73.64,246500.0,-1.97,12502
2939,42.56,-78.5,144500.0,0.62,14030
2940,41.9,-93.53,171800.0,5.44,50046
2941,41.42,-90.02,118600.0,3.98,61235
2942,42.19,-73.09,315600.0,-0.33,01253
2943,43.01,-71.92,187600.0,-0.14,03442
2944,42.64,-72.5,216700.0,-1.01,01354
2945,40.59,-82.9,125000.0,-0.57,43320
2946,36.91,-76.49,307300.0,9.67,23433
2947,38.39,-97.43,116400.0,7.01,67428
2948,37.81,-78.61,168500.0,10.81,22937
2949,48.12,-116.66,273300.0,2.03,83813
2950,40.8,-81.15,146900.0,-0.13,44669
2951,40.43,-89.42,133500.0,5.39,61747
2952,41.47,-71.68,281600.0,1.33,02812
2953,44.38,-73.84,194600.0,-3.61,12997
2954,37.78,-97.64,181800.0,8.0,67001
2955,43.89,-72.1,221600.0,-2.6,03777
2956,43.51,-71.87,179000.0,-1.83,03230
2957,37.02,-98.49,70000.0,11.3,67070
2958,46.32,-122.76,240400.0,7.0,98645
2959,39.9,-87.02,89500.0,1.0,47989
2960,41.69,-74.97,138100.0,-0.47,12726
2961,39.88,-81.91,109000.0,0.32,43734
2962,39.78,-98.22,65500.0,6.84,66956
2963,39.03,-105.43,288000.0,12.04,80827
2964,43.04,-84.94,118500.0,2.14,48860
2965,40.99,-81.02,142300.0,0.01,44449
2966,37.22,-93.54,166600.0,8.83,65612
2967,39.89,-85.05,111800.0,0.68,47345
2968,39.67,-96.64,76500.0,6.8,66411
2969,41.73,-75.4,175500.0,-1.32,18453
2970,43.25,-84.3,119200.0,1.49,48614
2971,47.29,-93.43,115200.0,3.95,55722
2972,41.87,-73.33,376600.0,-0.5,06796
2973,41.03,-88.77,102500.0,3.38,61319
2974,34.83,-97.26,155600.0,10.42,73074
2975,37.15,-80.12,187300.0,8.52,24059
2976,40.39,-83.18,214500.0,-1.0,43066
2977,40.2,-86.66,85600.0,1.01,46035
2978,38.56,-97.84,110100.0,7.1,67464
2979,30.31,-87.74,158300.0,10.51,36511
2980,42.67,-72.2,203800.0,-0.26,01368
2981,41.11,-83.5,133600.0,-0.41,44804
2982,43.61,-97.07,161600.0,5.36,57035
2983,41.48,-86.69,61100.0,1.02,46346
2984,44.18,-71.98,187700.0,-3.02,03740
2985,44.0,-92.14,217200.0,2.18,55929
2986,40.18,-86.89,93300.0,1.0,47955
2987,34.26,-116.95,318900.0,14.62,92333
2988,40.43,-105.38,314900.0,11.26,80515
2989,35.81,-97.02,82300.0,10.7,74832
2990,41.47,-83.71,177300.0,0.4,43525
2991,41.8,-83.8,121500.0,0.99,49276
2992,35.03,-83.33,269300.0,9.63,28775
2993,40.23,-105.52,457300.0,11.07,80510
2994,42.11,-73.12,261300.0,-0.34,01255
2995,44.35,-93.09,259800.0,3.07,55053
2996,44.26,-73.79,256400.0,-3.63,12942
2997,45.81,-123.96,628000.0,7.0,97102
2998,30.47,-87.92,467900.0,10.51,36564
2999,47.49,-92.76,70000.0,3.21,55713
